season,team,offense_completion_percentage,offense_total_yards_gained_pass,offense_total_yards_gained_run,offense_ave_yards_gained_pass,offense_ave_yards_gained_run,offense_n_plays_pass,offense_n_plays_run,offense_n_interceptions,offense_n_fumbles_lost_pass,offense_n_fumbles_lost_run,offense_total_epa_pass,offense_total_epa_run,offense_ave_epa_pass,offense_ave_epa_run,offense_total_wpa_pass,offense_total_wpa_run,offense_ave_wpa_pass,offense_ave_wpa_run,offense_success_rate_pass,offense_success_rate_run,defense_completion_percentage,defense_total_yards_gained_pass,defense_total_yards_gained_run,defense_ave_yards_gained_pass,defense_ave_yards_gained_run,defense_n_plays_pass,defense_n_plays_run,defense_n_interceptions,defense_n_fumbles_lost_pass,defense_n_fumbles_lost_run,defense_total_epa_pass,defense_total_epa_run,defense_ave_epa_pass,defense_ave_epa_run,defense_total_wpa_pass,defense_total_wpa_run,defense_ave_wpa_pass,defense_ave_wpa_run,defense_success_rate_pass,defense_success_rate_run,points_scored,points_allowed,wins,losses,ties,score_differential
2002,SF,0.597972973,3459,2260,5.842905405,4.74789916,592,476,10,1,5,70.83551786,35.06611993,0.119654591,0.073668319,2.145163756,1.745025694,0.003623587,0.00366602,0.449324324,0.457983193,0.582191781,3498,1660,5.989726027,4.278350515,584,388,19,3,3,54.67352671,-17.88763504,0.093619053,-0.046102152,0.527091474,-1.147453347,0.000902554,-0.002957354,0.45890411,0.368556701,367,351,10,6,0,16
2002,TB,0.569558101,3449,1561,5.644844517,3.807317073,611,410,10,6,4,-1.775687832,-47.89571736,-0.002906199,-0.116818823,-1.041088223,-1.073134595,-0.001703909,-0.002617401,0.450081833,0.370731707,0.469202899,2462,1562,4.460144928,3.885572139,552,402,31,5,0,-184.5618327,-26.25904367,-0.334351146,-0.065321004,-4.722791938,-0.910313372,-0.008555782,-0.002264461,0.324275362,0.335820896,346,196,12,4,0,150
2002,TEN,0.585086042,3320,1972,6.347992352,3.959839357,523,498,15,7,3,56.16118006,-16.0025769,0.107382753,-0.032133689,1.712342431,0.318373382,0.003274077,0.000639304,0.481835564,0.413654618,0.559405941,3546,1422,5.851485149,3.885245902,606,366,18,5,3,27.74454958,-57.81593536,0.045783085,-0.157967037,0.139791503,-1.878190054,0.000230679,-0.005131667,0.433993399,0.366120219,367,324,11,5,0,43
2003,ARI,0.525129983,2959,1534,5.128249567,3.797029703,577,404,22,7,5,-108.2518455,-65.74808444,-0.187611517,-0.162742783,-1.489667408,-1.784837837,-0.002581746,-0.004417915,0.383015598,0.381188119,0.6003861,3589,1924,6.928571429,4.137634409,518,465,13,5,6,93.94813894,-20.10932383,0.181367064,-0.043245858,1.442575634,-0.234850894,0.002784895,-0.000505,0.494208494,0.406451613,225,452,4,12,0,-227
2003,ATL,0.464646465,2408,1963,4.864646465,4.662707838,495,421,21,3,2,-136.6701162,18.93048586,-0.276101245,0.044965525,-2.892802065,0.503643465,-0.005844045,0.001196303,0.343434343,0.427553444,0.590493601,3804,2326,6.954296161,4.795876289,547,485,15,7,9,53.98746147,-13.42255712,0.09869737,-0.027675376,-0.360839535,0.635267443,-0.00066,0.00130983,0.453382084,0.404123711,299,422,5,11,0,-123
2003,BAL,0.476923077,2261,2684,4.969230769,4.95202952,455,542,19,5,12,-66.89981446,-34.71559663,-0.147032559,-0.064050916,-1.82976359,-1.295000121,-0.004021458,-0.002389299,0.384615385,0.383763838,0.512998267,2805,1545,4.86135182,3.503401361,577,441,24,8,4,-123.9427569,-80.56048973,-0.214805471,-0.182676847,-3.88986675,-2.47266078,-0.006741537,-0.005606941,0.388214905,0.344671202,391,281,10,6,0,110
2003,BUF,0.528880866,2684,1675,4.844765343,4.007177033,554,418,17,10,6,-89.95251498,-30.48552385,-0.162369161,-0.072931875,-2.40229451,-1.041573489,-0.004336272,-0.002491803,0.397111913,0.385167464,0.521978022,2709,1617,4.961538462,3.530567686,546,458,10,5,3,-60.57585853,-41.77533926,-0.110944796,-0.091212531,-0.998725012,-0.506148881,-0.001829167,-0.001105129,0.412087912,0.388646288,243,279,6,10,0,-36
2003,CAR,0.553278689,3050,2103,6.25,4.107421875,488,512,16,8,6,-18.07553604,-58.49804007,-0.037040033,-0.114253985,0.051587678,-0.667644789,0.000105712,-0.001303994,0.422131148,0.361328125,0.532976827,3003,1725,5.352941176,3.993055556,561,432,16,2,6,-30.57056561,-50.45697517,-0.054492987,-0.116798554,-0.085778877,-1.549039554,-0.000153,-0.00358574,0.408199643,0.372685185,325,304,11,5,0,21
2003,CHI,0.490942029,2617,1774,4.740942029,4.050228311,552,438,20,6,1,-115.3654164,11.2791797,-0.20899532,0.025751552,-2.413907158,0.080669481,-0.00437302,0.000184177,0.362318841,0.406392694,0.600368324,3088,1874,5.686924494,4.259090909,543,440,15,2,1,-10.81445662,-18.15579404,-0.019916126,-0.041263168,-0.873066387,-0.385718242,-0.001607857,-0.000877,0.44014733,0.397727273,283,346,7,9,0,-63
2003,CIN,0.583783784,3342,2003,6.021621622,4.298283262,555,466,15,4,1,48.70027247,-5.179578828,0.087748239,-0.011114976,1.219741903,0.293163277,0.002197733,0.000629106,0.473873874,0.388412017,0.551020408,3406,2228,6.319109462,4.92920354,539,452,14,5,5,49.95272664,16.9894908,0.092676673,0.037587369,1.121718952,0.273433222,0.002081111,0.000604941,0.460111317,0.444690265,346,384,8,8,0,-38
2003,CLE,0.568058076,2834,1676,5.143375681,4.128078818,551,406,18,6,7,-72.03330496,-49.87946395,-0.130731951,-0.122855823,-1.922050929,-1.625750946,-0.003488296,-0.004004313,0.42831216,0.399014778,0.556179775,2846,2122,5.329588015,4.736607143,534,448,15,4,1,-22.56032737,4.53912474,-0.042247804,0.010131975,-0.572670362,0.555989871,-0.001072416,0.001241049,0.43258427,0.395089286,254,322,5,11,0,-68
2003,DAL,0.539449541,3162,2007,5.801834862,3.958579882,545,507,21,3,5,-48.03117551,-46.26136208,-0.088130597,-0.09124529,-1.130179006,-0.588307305,-0.002073723,-0.001160369,0.394495413,0.394477318,0.456978967,2633,1430,5.034416826,3.479318735,523,411,13,4,5,-78.49713128,-59.64532722,-0.150090117,-0.145122451,-2.043999681,-1.638893379,-0.003908221,-0.003987575,0.353728489,0.338199513,289,260,10,6,0,29
2003,DEN,0.56,2969,2645,5.938,4.990566038,500,530,18,1,3,-11.70033571,44.39582322,-0.023400671,0.083765704,-0.434009999,1.553830717,-0.000868,0.002931756,0.44,0.430188679,0.497185741,2830,1613,5.30956848,4.312834225,533,374,9,3,7,-46.55334173,-28.16723217,-0.087342105,-0.075313455,-1.093342704,-0.630835496,-0.0020513,-0.001686726,0.358348968,0.401069519,381,301,10,6,0,80
2003,DET,0.534338358,2928,1347,4.904522613,3.670299728,597,367,24,1,1,-108.5314662,-55.95752391,-0.181794751,-0.152472817,-2.101900536,-1.777705949,-0.003520771,-0.004843885,0.371859296,0.335149864,0.60511883,3578,1794,6.541133455,4.124137931,547,435,15,7,4,34.64356432,-39.25744095,0.063333756,-0.090246991,0.230707182,-0.761726531,0.000421768,-0.001751095,0.468007313,0.390804598,270,379,5,11,0,-109
2003,GB,0.627530364,3244,2562,6.566801619,5.083333333,494,504,21,3,6,49.84879194,13.35568456,0.100908486,0.026499374,-0.016537413,0.734423656,-3.35E-05,0.00145719,0.487854251,0.430555556,0.526655897,3402,1705,5.495961228,4.168704156,619,409,21,5,4,-66.63731055,-16.04132314,-0.107653167,-0.039220839,0.122545365,-0.600813969,0.000197973,-0.001468983,0.387722132,0.400977995,442,307,10,6,0,135
2003,HOU,0.525423729,2655,1660,5.625,3.971291866,472,418,18,3,5,-60.01063803,-27.2274627,-0.127141182,-0.065137471,-1.402553826,-1.25010635,-0.002971512,-0.002990685,0.402542373,0.35645933,0.568965517,3712,2379,7.111111111,4.540076336,522,524,14,3,5,61.29956299,-17.39921574,0.117432113,-0.03320461,1.225216139,0.469724919,0.002347157,0.000896422,0.45210728,0.408396947,255,380,5,11,0,-125
2003,IND,0.646859083,4181,1706,7.098471986,3.851015801,589,443,10,5,4,128.2324552,-27.25307521,0.217712148,-0.061519357,3.383830325,-0.881885649,0.005745043,-0.001990713,0.502546689,0.39503386,0.583157895,2811,1991,5.917894737,4.630232558,475,430,15,8,4,-23.30930065,20.61780515,-0.049072212,0.047948384,-0.876150336,-0.00771249,-0.001844527,-1.79E-05,0.44,0.420930233,447,336,12,4,0,111
2003,JAX,0.55801105,3285,2073,6.049723757,4.300829876,543,482,17,6,6,-26.18095036,-24.09990698,-0.048215378,-0.049999807,-1.964890728,0.126019369,-0.003618583,0.000261451,0.419889503,0.383817427,0.56741573,3253,1414,6.0917603,3.265588915,534,433,15,7,6,57.16762141,-82.37281113,0.107055471,-0.190237439,1.856038165,-1.37529668,0.003475727,-0.003176205,0.447565543,0.355658199,276,331,5,11,0,-55
2003,KC,0.605357143,3981,1938,7.108928571,4.475750577,560,433,12,3,1,86.06340308,41.62944347,0.153684648,0.096141902,1.965551631,1.198517683,0.003509914,0.002767939,0.460714286,0.501154734,0.561759729,3363,2352,5.69035533,5.285393258,591,445,25,4,4,-40.79549477,24.65547994,-0.06902791,0.055405573,-0.741034282,0.154885385,-0.001253865,0.000348057,0.448392555,0.420224719,484,332,13,3,0,152
2003,LA,0.587227414,3961,1509,6.169781931,3.763092269,642,401,23,12,0,12.74136761,-17.06765067,0.019846367,-0.04256272,-0.172772515,-0.135171703,-0.000269,-0.000337,0.450155763,0.3840399,0.536231884,3072,1985,5.565217391,4.877149877,552,407,24,12,7,-132.2575903,-12.91505183,-0.239597084,-0.031732314,-3.790430349,-1.040259124,-0.006866722,-0.002555919,0.402173913,0.41031941,447,328,12,4,0,119
2003,LAC,0.540983607,3025,2151,5.510018215,5.208232446,549,413,19,7,4,-58.79888736,27.79626049,-0.107101798,0.067303294,-1.761144781,0.08342352,-0.003207914,0.000201994,0.384335155,0.426150121,0.587591241,3375,2229,6.158759124,4.387795276,548,508,13,3,3,61.18178347,20.86915692,0.11164559,0.041081018,0.541044527,1.039794456,0.000987308,0.002046839,0.441605839,0.442913386,313,441,4,12,0,-128
2003,LV,0.497316637,2751,1825,4.921288014,4.355608592,559,419,14,4,5,-96.42885328,-6.139795341,-0.172502421,-0.01465345,-2.958722565,-0.210817892,-0.005292885,-0.000503,0.370304114,0.386634845,0.582484725,3398,2526,6.920570265,4.730337079,491,534,14,5,5,25.71093405,13.83074361,0.052364428,0.025900269,0.032333649,0.717405045,6.59E-05,0.001343455,0.415478615,0.421348315,270,379,4,12,0,-109
2003,MIA,0.534303534,2792,1825,5.804573805,3.810020877,481,479,19,10,4,-58.78014621,-39.04970631,-0.122204046,-0.081523395,-1.69240165,-0.880492481,-0.003518507,-0.001838189,0.417879418,0.352818372,0.558669002,3335,1463,5.840630473,3.394431555,571,431,22,7,4,-60.20930631,-76.76952942,-0.10544537,-0.178119558,-1.47819755,-2.579222029,-0.002588787,-0.005984274,0.418563923,0.334106729,311,261,10,6,0,50
2003,MIN,0.594642857,3955,2348,7.0625,4.81147541,560,488,13,6,5,83.66396672,14.94934076,0.149399941,0.030633895,1.829642956,0.456810707,0.00326722,0.000936088,0.480357143,0.446721311,0.544658494,3479,1881,6.092819615,4.873056995,571,386,28,2,4,-30.2369786,0.080817591,-0.052954428,0.000209372,-0.307415889,-0.384150221,-0.000538,-0.000995,0.446584939,0.404145078,416,353,9,7,0,63
2003,NE,0.563380282,3432,1625,6.042253521,3.571428571,568,455,13,6,5,19.94060752,-72.97367718,0.035106703,-0.160381708,1.148458399,-1.609023764,0.002021934,-0.003536316,0.427816901,0.362637363,0.499238965,3234,1437,4.922374429,3.610552764,657,398,29,7,4,-137.7496591,-39.61661229,-0.209664626,-0.099539227,-3.637774112,-2.109553849,-0.005536947,-0.005300387,0.378995434,0.391959799,348,238,14,2,0,110
2003,NO,0.551845343,3440,2008,6.0456942,4.584474886,569,438,8,10,9,12.16813681,-35.49062627,0.021385126,-0.081028827,0.449086083,-1.478681314,0.000789255,-0.003375985,0.451669596,0.374429224,0.511627907,2993,2252,5.800387597,4.811965812,516,468,14,7,3,-18.55398241,-0.505094192,-0.03595733,-0.001079261,-1.237344424,0.489142559,-0.002397954,0.001045176,0.410852713,0.416666667,340,326,8,8,0,14
2003,NYG,0.523592085,3383,1570,5.149162861,4.09921671,657,383,20,9,7,-85.18739766,-54.62143489,-0.129661184,-0.142614712,-1.558724574,-1.297397974,-0.002372488,-0.003387462,0.412480974,0.417754569,0.548845471,3414,1928,6.063943162,4.041928721,563,477,10,9,3,37.03254968,-35.47733351,0.065777175,-0.074375961,0.840509941,-1.360759299,0.001492913,-0.002852745,0.451154529,0.36687631,243,387,4,12,0,-144
2003,NYJ,0.590909091,3318,1642,6.284090909,4.074441687,528,403,14,3,3,13.39437412,-26.74940156,0.025368133,-0.066375686,-0.179594292,-0.921375393,-0.00034,-0.002286291,0.424242424,0.399503722,0.573469388,3025,2309,6.173469388,4.348399247,490,531,11,4,5,18.82788553,2.765991908,0.038424256,0.005209024,0.723006933,0.675278818,0.001475524,0.001271712,0.451020408,0.442561205,283,299,6,10,0,-16
2003,PHI,0.531428571,3020,2025,5.752380952,4.987684729,525,406,11,4,4,-7.423133231,28.10793769,-0.014139301,0.069231374,-0.149265847,1.051972328,-0.000284,0.002591065,0.403809524,0.445812808,0.563545151,3238,2078,5.414715719,4.557017544,598,456,13,10,2,-44.29296113,9.169127189,-0.074068497,0.020107735,-2.550374161,0.12922615,-0.00426484,0.000283391,0.419732441,0.462719298,374,287,12,4,0,87
2003,PIT,0.535901926,3304,1497,5.786339755,3.402272727,571,440,17,4,5,-24.14843293,-71.89362651,-0.042291476,-0.163394606,-1.676161361,-1.751536518,-0.002935484,-0.003980765,0.434325744,0.381818182,0.571984436,3042,1757,5.918287938,4.029816514,514,436,14,3,7,-5.367398734,-61.37171676,-0.01044241,-0.140760818,0.102697554,-1.482062224,0.000199801,-0.003399225,0.410505837,0.353211009,300,327,6,10,0,-27
2003,SEA,0.563055062,3618,2019,6.426287744,4.557562077,563,443,16,4,5,63.25865864,1.137015279,0.112359962,0.002566626,-0.103486871,0.328145342,-0.000184,0.000740734,0.477797513,0.428893905,0.560457516,3480,1767,5.68627451,3.917960089,612,451,16,6,6,23.17589747,-49.10683435,0.037869114,-0.108884333,0.423459482,-1.133636114,0.000691927,-0.002513606,0.450980392,0.394678492,404,327,10,6,0,77
2003,SF,0.55679702,3410,2290,6.35009311,4.692622951,537,488,15,3,6,39.93894861,-21.98099384,0.074374206,-0.04504302,-0.382654292,-0.218871799,-0.000713,-0.000449,0.446927374,0.420081967,0.557553957,3238,1697,5.823741007,4.108958838,556,413,23,7,1,-37.89949362,-16.03100797,-0.068164557,-0.038816,-0.257454686,-0.249598912,-0.000463,-0.000604,0.420863309,0.370460048,384,337,7,9,0,47
2003,TB,0.6,3807,1657,6.190243902,4.002415459,615,414,22,7,2,20.43037554,-53.94242125,0.033220123,-0.130295704,-0.662814032,-1.174379639,-0.001077746,-0.002836666,0.45203252,0.359903382,0.539370079,2710,1760,5.334645669,3.946188341,508,446,20,6,5,-66.25487691,-50.49339457,-0.130422986,-0.113213889,-1.342068554,-0.628518072,-0.002641867,-0.001409233,0.393700787,0.356502242,301,264,7,9,0,37
2003,TEN,0.6,3880,1641,7.39047619,3.469344609,525,473,9,7,3,114.0993364,-67.30535591,0.217332069,-0.142294621,3.318857235,-1.058908351,0.006321633,-0.002238707,0.502857143,0.34038055,0.569468268,3606,1301,6.185248714,3.88358209,583,335,21,7,2,-53.24598353,-31.59236777,-0.091331018,-0.094305575,-1.936911169,-0.59844084,-0.003322318,-0.001786391,0.439108062,0.367164179,435,324,12,4,0,111
2003,WAS,0.493891798,3010,1661,5.253054101,4.021791768,573,413,16,8,3,-49.16009933,-21.33122904,-0.08579424,-0.051649465,-1.36411893,-0.8403241,-0.002380661,-0.002034683,0.394415358,0.401937046,0.558823529,3195,2234,6.264705882,4.577868852,510,488,17,4,6,24.24727893,15.45466792,0.047543684,0.031669401,0.11592863,0.510575896,0.000227311,0.001046262,0.437254902,0.426229508,287,372,5,11,0,-85
2004,ARI,0.520905923,2882,1684,5.020905923,3.605995717,574,467,18,6,3,-77.34437527,-45.84488878,-0.134746298,-0.098168927,-2.761598476,-1.716165191,-0.004811147,-0.003674872,0.386759582,0.344753747,0.496336996,3040,2124,5.567765568,4.849315068,546,438,15,6,9,-31.51521907,-41.41646639,-0.057720181,-0.094558142,-2.343145201,-0.776944915,-0.004291475,-0.001773847,0.399267399,0.376712329,284,322,6,10,0,-38
2004,ATL,0.488738739,2412,2692,5.432432432,5.299212598,444,508,16,9,4,-95.7932244,54.17079542,-0.215750505,0.106635424,-1.669871501,1.263932764,-0.003760972,0.002488057,0.367117117,0.438976378,0.578483245,3528,1692,6.222222222,4,567,423,19,6,6,-7.196021743,-20.49114066,-0.012691396,-0.048442413,-1.777138994,-1.104713411,-0.003134284,-0.002611616,0.465608466,0.423167849,340,337,11,5,0,3
2004,BAL,0.524390244,2312,2081,4.699186992,4.371848739,492,476,11,7,3,-82.13752215,-29.9236376,-0.166946183,-0.062864785,-1.274869778,-0.710479966,-0.002591199,-0.001492605,0.37804878,0.382352941,0.513011152,3122,1693,5.802973978,3.69650655,538,458,21,8,4,-102.8450497,-42.66049683,-0.191161802,-0.09314519,-1.914500809,-1.533503217,-0.003558552,-0.00334826,0.394052045,0.388646288,317,268,9,7,0,49
2004,BUF,0.535787321,2817,1882,5.760736196,3.945492662,489,477,17,5,5,-7.571000681,-63.7928876,-0.015482619,-0.13373771,-0.553466959,-1.451241774,-0.001131834,-0.003042436,0.431492843,0.371069182,0.490601504,2626,1614,4.936090226,3.684931507,532,438,24,6,7,-77.58691581,-86.65224599,-0.145840067,-0.197836178,-1.236491958,-2.20360022,-0.002324233,-0.005031051,0.37406015,0.347031963,395,284,9,7,0,111
2004,CAR,0.544658494,3647,1590,6.38704028,3.831325301,571,415,15,5,3,61.74395594,-38.36788875,0.108133023,-0.092452744,1.68527143,-1.087142238,0.002951439,-0.00261962,0.450087566,0.368674699,0.552919708,3478,1921,6.346715328,4.203501094,548,457,26,8,4,-7.060584232,-14.95168419,-0.012884278,-0.032717033,0.558914202,-0.1789623,0.001019916,-0.000392,0.45620438,0.393873085,355,339,7,9,0,16
2004,CHI,0.463687151,2192,1630,4.081936685,3.835294118,537,425,16,11,7,-178.4677186,-65.59222107,-0.33234212,-0.154334638,-5.409528509,-1.862056048,-0.01007361,-0.004381308,0.309124767,0.392941176,0.52276867,3340,2063,6.083788707,4.288981289,549,481,17,5,8,-52.03228819,-56.58825483,-0.094776481,-0.117647099,-1.772009223,-1.374409193,-0.003227704,-0.0028574,0.400728597,0.392931393,231,331,5,11,0,-100
2004,CIN,0.576512456,3301,1851,5.87366548,4.334894614,562,427,22,3,7,-28.66640507,-38.9537669,-0.051007838,-0.09122662,-0.77290094,-1.568063887,-0.001375269,-0.003672281,0.439501779,0.407494145,0.567028986,3303,2076,5.983695652,4.513043478,552,460,20,6,6,-30.86967623,-25.55309882,-0.055923327,-0.055550215,-1.294653749,-0.572770865,-0.002345387,-0.001245154,0.434782609,0.443478261,374,372,8,8,0,2
2004,CLE,0.521829522,2826,1666,5.875259875,3.838709677,481,434,21,6,10,-62.40117823,-89.29733869,-0.129732179,-0.205754237,-2.702097202,-2.041988063,-0.005617666,-0.004705042,0.388773389,0.366359447,0.56300813,2901,2331,5.896341463,4.543859649,492,513,15,3,6,-10.88174496,12.47610238,-0.022117368,0.024319888,-1.248527913,0.841214765,-0.002537658,0.001639795,0.432926829,0.475633528,276,390,4,12,0,-114
2004,DAL,0.558983666,3430,1770,6.225045372,3.942093541,551,449,23,10,4,-26.24478923,-36.09669368,-0.047631196,-0.080393527,-1.453842793,-0.485467296,-0.002638553,-0.001081219,0.448275862,0.389755011,0.577281192,3525,1772,6.56424581,4.24940048,537,417,13,5,2,61.86318164,0.533499334,0.115201456,0.001279375,0.351344739,-0.012870904,0.000654273,-3.09E-05,0.458100559,0.393285372,293,405,6,10,0,-112
2004,DEN,0.5684803,3999,2346,7.502814259,4.511538462,533,520,20,2,6,57.17833352,-7.897493933,0.107276423,-0.015187488,0.711674881,-0.587763633,0.001335225,-0.001130315,0.467166979,0.434615385,0.519083969,2947,1518,5.624045802,3.882352941,524,391,12,5,2,-37.90969625,-35.26938815,-0.072346749,-0.090203039,-1.577138551,-0.845125291,-0.003009806,-0.002161446,0.374045802,0.391304348,381,304,10,6,0,77
2004,DET,0.527777778,2918,1787,5.403703704,4.512626263,540,396,13,5,1,-71.49120661,-0.924401681,-0.132391123,-0.002334348,-1.702215173,-0.309739437,-0.00315225,-0.000782,0.387037037,0.404040404,0.570434783,3516,1897,6.114782609,3.895277207,575,487,14,7,2,38.72263289,-35.5664296,0.067343709,-0.073031683,1.006129471,-0.184918788,0.00174979,-0.00038,0.445217391,0.406570842,296,350,6,10,0,-54
2004,GB,0.626229508,4453,1922,7.3,4.490654206,610,428,19,3,6,140.2006276,-24.99608181,0.229837094,-0.05840206,2.957391207,-0.755826036,0.004848182,-0.001765949,0.503278689,0.401869159,0.562724014,3663,1886,6.564516129,4.703241895,558,401,8,4,2,71.99629607,-0.968714205,0.12902562,-0.002415746,0.470348311,0.289055928,0.000842918,0.000720838,0.460573477,0.401496259,424,380,10,6,0,44
2004,HOU,0.552123552,3246,1892,6.266409266,3.983157895,518,475,14,5,5,20.63760158,-45.67747174,0.03984093,-0.096163098,0.432554718,-1.414276566,0.000835048,-0.002977424,0.447876448,0.364210526,0.620938628,3615,1853,6.525270758,4.530562347,554,409,22,5,3,13.67087986,-21.66166054,0.024676678,-0.052962495,0.741002231,-0.539815639,0.001337549,-0.001319843,0.471119134,0.408312958,309,339,7,9,0,-30
2004,IND,0.654916512,4623,1874,8.576994434,4.559610706,539,411,10,3,4,209.2631187,-1.516539104,0.388243263,-0.003689876,5.241874627,0.231883635,0.009725185,0.000564194,0.564007421,0.476885645,0.607679466,3896,2046,6.504173623,4.72517321,599,433,19,8,6,52.66333536,-24.35984127,0.087918757,-0.056258294,2.601317447,-0.717139419,0.004342767,-0.001656211,0.497495826,0.406466513,522,351,12,4,0,171
2004,JAX,0.555555556,3167,1853,5.76867031,4.182844244,549,443,11,7,3,-8.351494286,-36.19612551,-0.015212194,-0.08170683,1.23915742,-0.467929078,0.002257117,-0.001056273,0.406193078,0.372460497,0.57518797,3359,1783,6.313909774,4.098850575,532,435,16,7,5,18.40436345,-33.04643602,0.034594668,-0.075968818,0.73840826,-0.63964914,0.001387985,-0.001470458,0.453007519,0.377011494,261,280,9,7,0,-19
2004,KC,0.623946037,4408,2298,7.433389545,4.728395062,593,486,17,5,4,137.3116017,51.87803991,0.231554134,0.106744938,2.853226958,0.26835851,0.004811513,0.000552178,0.505902192,0.5,0.553191489,4205,1849,7.455673759,4.82767624,564,383,13,3,4,101.5893693,22.02801279,0.180122995,0.057514394,2.611535373,1.290485305,0.004630382,0.003369413,0.432624113,0.441253264,483,435,7,9,0,48
2004,LA,0.592356688,4255,1632,6.775477707,4.272251309,628,382,22,13,2,16.01522595,-7.363510623,0.025501952,-0.019276206,1.494876672,0.274261548,0.002380377,0.000717962,0.460191083,0.421465969,0.553030303,3176,2197,6.015151515,4.745140389,528,463,6,5,3,39.21527358,-4.222979739,0.074271351,-0.009120907,0.215836133,0.341662018,0.000408781,0.000737931,0.4375,0.397408207,319,392,8,8,0,-73
2004,LAC,0.614072495,3357,2199,7.157782516,4.320235756,469,509,8,4,4,128.9587399,10.5441432,0.27496533,0.020715409,2.599216734,0.446820591,0.00554204,0.00087784,0.488272921,0.41453831,0.586750789,4055,1314,6.395899054,3.732954545,634,352,23,6,3,7.467932798,-15.29953391,0.011779074,-0.043464585,-0.445090957,-0.804648233,-0.000702,-0.002285932,0.441640379,0.420454545,446,313,12,4,0,133
2004,LV,0.537459283,3860,1301,6.286644951,4.065625,614,320,22,7,3,-12.63630898,-27.50356159,-0.020580308,-0.08594863,-0.22775738,-0.767368348,-0.000371,-0.002398026,0.418566775,0.371875,0.58988764,3926,2025,7.352059925,3.857142857,534,525,9,5,4,138.0949336,-38.0190142,0.258604745,-0.07241717,3.231012232,-1.065476443,0.006050585,-0.002029479,0.503745318,0.415238095,320,442,5,11,0,-122
2004,MIA,0.481308411,3069,1346,4.780373832,3.570291777,642,377,26,9,4,-144.2243142,-56.31818957,-0.224648464,-0.149385118,-5.916663434,-2.259025065,-0.009215987,-0.005992109,0.358255452,0.323607427,0.520255864,2592,2316,5.526652452,4.411428571,469,525,15,3,6,-32.13889046,-30.85324031,-0.068526419,-0.058768077,-2.188905577,-0.834621863,-0.004667176,-0.001589756,0.396588486,0.380952381,275,354,4,12,0,-79
2004,MIN,0.635451505,4520,1836,7.558528428,4.882978723,598,376,12,2,6,172.2411106,-8.088454061,0.288028613,-0.021511846,3.817452663,0.022473028,0.0063837,5.98E-05,0.52173913,0.462765957,0.582758621,3898,2016,6.720689655,4.721311475,580,427,11,8,3,99.70694732,17.15043143,0.17190853,0.040164945,1.710256184,0.899951087,0.002948718,0.002107614,0.498275862,0.454332553,405,395,8,8,0,10
2004,NE,0.575638507,3588,2162,7.049115914,4.341365462,509,498,14,6,6,115.141451,-13.51924652,0.226211102,-0.027147081,1.830126933,0.362154435,0.003595534,0.000727218,0.485265226,0.441767068,0.537542662,3402,1580,5.805460751,3.940149626,586,401,20,6,9,-34.52437786,-59.28209145,-0.058915321,-0.14783564,-1.404105433,-2.12905935,-0.002396084,-0.005309375,0.407849829,0.406483791,437,260,14,2,0,177
2004,NO,0.528205128,3589,1617,6.135042735,4.093670886,585,395,16,3,6,13.75232393,-51.24712056,0.023508246,-0.129739546,0.691202366,-1.319723477,0.001181543,-0.003341072,0.41025641,0.364556962,0.55862069,3892,2266,6.710344828,4.800847458,580,472,13,12,7,49.1336922,3.545469521,0.084713262,0.007511588,0.243333609,0.409138677,0.000419541,0.000866819,0.45,0.413135593,348,405,8,8,0,-57
2004,NYG,0.513358779,2818,1908,5.377862595,4.532066508,524,421,13,5,4,-35.04466407,-6.633424109,-0.06687913,-0.015756352,-2.093743916,0.451535717,-0.003995694,0.001072531,0.425572519,0.425178147,0.57480315,3032,2172,5.968503937,4.515592516,508,481,14,6,8,41.63520721,-39.78267237,0.081959069,-0.082708259,0.350840087,-0.281005347,0.00069063,-0.000584,0.476377953,0.405405405,303,347,6,10,0,-44
2004,NYJ,0.597457627,3050,2400,6.461864407,4.651162791,472,516,11,3,1,11.78247291,28.91726773,0.024962866,0.056041217,-0.546129416,0.629662292,-0.001157054,0.001220276,0.449152542,0.46124031,0.5463138,3312,1579,6.260869565,3.750593824,529,421,19,8,3,8.251524891,-69.43125653,0.015598346,-0.164919849,0.138992085,-2.436686898,0.000262745,-0.005787855,0.440453686,0.342042755,333,261,10,6,0,72
2004,PHI,0.574358974,3979,1658,6.801709402,4.657303371,585,356,11,9,1,68.10226689,0.082682291,0.116414131,0.000232254,0.598064246,0.421584571,0.001022332,0.001184226,0.454700855,0.424157303,0.561344538,3214,1910,5.401680672,4.360730594,595,438,17,3,4,-15.3466374,-18.28396781,-0.025792668,-0.041744219,-0.987876595,-0.954467327,-0.001660297,-0.002179149,0.410084034,0.399543379,386,260,13,3,0,126
2004,PIT,0.578680203,2720,2499,6.903553299,4.264505119,394,586,13,5,3,34.8010605,-1.321394865,0.088327565,-0.00225494,0.930941424,0.629537004,0.002362795,0.001074295,0.484771574,0.416382253,0.516314779,2837,1303,5.445297505,3.69121813,521,353,19,8,3,-74.45852058,-42.89171024,-0.142914627,-0.121506261,-2.362659987,-1.908863469,-0.004534856,-0.005407545,0.393474088,0.368271955,372,251,15,1,0,121
